date,region,crop_focus,latitude,longitude,rainfall_mm,temp_max,temp_min,wind_speed_kmh,consecutive_dry_days,weather_score,anomaly_type,source
2023-05-31,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,36.5,24.1,45.4,26,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-06-01,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,38.5,23.1,37.4,27,71.5,DROUGHT,ERA5_PUBLIC_DATASET
2023-06-02,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,38.7,28.0,40.3,28,72.1,DROUGHT,ERA5_PUBLIC_DATASET
2023-06-03,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,38.0,28.1,43.2,29,70.0,DROUGHT,ERA5_PUBLIC_DATASET
2023-06-04,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,38.0,25.7,49.0,30,70.0,DROUGHT,ERA5_PUBLIC_DATASET
2023-06-05,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,37.3,26.4,36.7,31,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-06-06,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,37.9,25.7,40.0,32,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-06-07,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,38.7,27.5,36.0,33,72.1,DROUGHT,ERA5_PUBLIC_DATASET
2023-06-08,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,38.4,27.1,41.0,34,71.2,DROUGHT,ERA5_PUBLIC_DATASET
2023-06-09,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.1,38.1,28.2,47.9,35,70.3,DROUGHT,ERA5_PUBLIC_DATASET
2023-06-10,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,38.1,28.9,44.3,36,70.3,DROUGHT,ERA5_PUBLIC_DATASET
2023-06-11,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,37.7,28.3,44.3,37,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-06-12,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.2,38.6,29.0,42.8,38,71.8,DROUGHT,ERA5_PUBLIC_DATASET
2023-06-13,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.1,37.9,29.1,37.8,39,0.1,NORMAL,ERA5_PUBLIC_DATASET
2023-06-14,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,37.6,28.5,42.8,40,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-06-15,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,37.9,27.3,37.1,41,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-06-16,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,37.1,28.1,39.6,42,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-06-17,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,36.5,27.8,43.9,43,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-06-18,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.3,36.0,26.0,41.8,44,0.1,NORMAL,ERA5_PUBLIC_DATASET
2023-06-19,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,1.9,35.4,26.8,52.6,0,0.9,NORMAL,ERA5_PUBLIC_DATASET
2023-06-20,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,1.7,34.9,26.8,51.5,0,0.8,NORMAL,ERA5_PUBLIC_DATASET
2023-06-21,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,1.2,36.2,27.2,47.9,0,0.6,NORMAL,ERA5_PUBLIC_DATASET
2023-06-22,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,7.7,33.0,25.5,35.3,0,3.9,NORMAL,ERA5_PUBLIC_DATASET
2023-06-23,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,22.4,31.2,24.7,34.2,0,11.2,NORMAL,ERA5_PUBLIC_DATASET
2023-06-24,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,16.2,30.5,24.1,33.8,0,8.1,NORMAL,ERA5_PUBLIC_DATASET
2023-06-25,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,11.8,32.4,23.9,33.5,0,5.9,NORMAL,ERA5_PUBLIC_DATASET
2023-06-26,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,8.3,29.5,23.5,32.8,0,4.2,NORMAL,ERA5_PUBLIC_DATASET
2023-06-27,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,3.1,28.8,23.5,36.7,0,1.6,NORMAL,ERA5_PUBLIC_DATASET
2023-06-28,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,12.7,29.9,23.1,33.5,0,6.3,NORMAL,ERA5_PUBLIC_DATASET
2023-06-29,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,14.8,28.9,22.7,34.2,0,7.4,NORMAL,ERA5_PUBLIC_DATASET
2023-06-30,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,8.0,28.6,23.5,46.1,0,4.0,NORMAL,ERA5_PUBLIC_DATASET
2023-07-01,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,15.7,29.1,24.0,36.0,0,7.8,NORMAL,ERA5_PUBLIC_DATASET
2023-07-02,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,2.0,29.2,23.9,34.6,0,1.0,NORMAL,ERA5_PUBLIC_DATASET
2023-07-03,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.7,32.1,24.5,29.9,1,0.3,NORMAL,ERA5_PUBLIC_DATASET
2023-07-04,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,2.3,32.5,24.9,28.1,0,1.1,NORMAL,ERA5_PUBLIC_DATASET
2023-07-05,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,16.6,32.3,24.4,28.8,0,8.3,NORMAL,ERA5_PUBLIC_DATASET
2023-07-06,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,7.5,31.6,24.5,31.3,0,3.8,NORMAL,ERA5_PUBLIC_DATASET
2023-07-07,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,5.9,28.6,24.1,25.9,0,3.0,NORMAL,ERA5_PUBLIC_DATASET
2023-07-08,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,6.9,30.3,24.0,33.8,0,3.5,NORMAL,ERA5_PUBLIC_DATASET
2023-07-09,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,9.6,29.0,24.1,45.7,0,4.8,NORMAL,ERA5_PUBLIC_DATASET
2023-07-10,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,3.9,30.8,23.7,41.0,0,1.9,NORMAL,ERA5_PUBLIC_DATASET
2023-07-11,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,13.0,27.9,23.9,35.6,0,6.5,NORMAL,ERA5_PUBLIC_DATASET
2023-07-12,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,40.1,28.8,23.5,31.3,0,15.0,NORMAL,ERA5_PUBLIC_DATASET
2023-07-13,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,19.8,28.8,23.0,29.9,0,9.9,NORMAL,ERA5_PUBLIC_DATASET
2023-07-14,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,15.2,28.2,24.0,29.9,0,7.6,NORMAL,ERA5_PUBLIC_DATASET
2023-07-15,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,31.9,27.9,23.5,29.5,0,15.0,NORMAL,ERA5_PUBLIC_DATASET
2023-07-16,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,23.9,28.5,22.8,34.6,0,11.9,NORMAL,ERA5_PUBLIC_DATASET
2023-07-17,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,20.6,28.6,23.2,33.5,0,10.3,NORMAL,ERA5_PUBLIC_DATASET
2023-07-18,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,27.7,29.5,23.5,31.0,0,13.8,NORMAL,ERA5_PUBLIC_DATASET
2023-07-19,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,11.3,30.3,23.7,28.8,0,5.7,NORMAL,ERA5_PUBLIC_DATASET
2023-07-20,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,15.1,31.5,23.8,26.3,0,7.5,NORMAL,ERA5_PUBLIC_DATASET
2023-07-21,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,17.4,31.4,23.7,33.8,0,8.7,NORMAL,ERA5_PUBLIC_DATASET
2023-07-22,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,20.7,30.2,23.5,38.5,0,10.3,NORMAL,ERA5_PUBLIC_DATASET
2023-07-23,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,12.0,30.1,23.9,29.9,0,6.0,NORMAL,ERA5_PUBLIC_DATASET
2023-07-24,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,19.4,30.1,23.4,20.9,0,9.7,NORMAL,ERA5_PUBLIC_DATASET
2023-07-25,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,8.3,29.6,24.1,26.3,0,4.2,NORMAL,ERA5_PUBLIC_DATASET
2023-07-26,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,13.1,30.3,24.1,23.0,0,6.5,NORMAL,ERA5_PUBLIC_DATASET
2023-07-27,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,5.8,30.9,24.0,29.5,0,2.9,NORMAL,ERA5_PUBLIC_DATASET
2023-07-28,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,5.4,30.0,24.0,28.8,0,2.7,NORMAL,ERA5_PUBLIC_DATASET
2023-07-29,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,13.7,29.2,24.3,36.7,0,6.8,NORMAL,ERA5_PUBLIC_DATASET
2023-07-30,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,2.4,30.4,24.1,40.3,0,1.2,NORMAL,ERA5_PUBLIC_DATASET
2023-07-31,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,1.5,30.0,23.9,37.1,0,0.8,NORMAL,ERA5_PUBLIC_DATASET
2023-08-01,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,3.8,30.0,24.4,46.8,0,1.9,NORMAL,ERA5_PUBLIC_DATASET
2023-08-02,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,3.9,29.7,24.5,49.0,0,1.9,NORMAL,ERA5_PUBLIC_DATASET
2023-08-03,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,35.1,24.6,23.2,43.2,0,15.0,NORMAL,ERA5_PUBLIC_DATASET
2023-08-04,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,13.2,25.5,23.0,40.3,0,6.6,NORMAL,ERA5_PUBLIC_DATASET
2023-08-05,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,8.8,27.9,23.8,37.1,0,4.4,NORMAL,ERA5_PUBLIC_DATASET
2023-08-06,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,7.0,28.7,23.6,38.2,0,3.5,NORMAL,ERA5_PUBLIC_DATASET
2023-08-07,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.1,29.2,23.8,46.4,1,0.1,NORMAL,ERA5_PUBLIC_DATASET
2023-08-08,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.2,29.8,23.6,45.0,2,0.1,NORMAL,ERA5_PUBLIC_DATASET
2023-08-09,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.2,29.5,23.1,41.4,3,0.1,NORMAL,ERA5_PUBLIC_DATASET
2023-08-10,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,1.5,29.6,22.7,33.5,0,0.8,NORMAL,ERA5_PUBLIC_DATASET
2023-08-11,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,1.2,28.8,22.7,32.8,0,0.6,NORMAL,ERA5_PUBLIC_DATASET
2023-08-12,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,2.0,29.1,23.1,39.6,0,1.0,NORMAL,ERA5_PUBLIC_DATASET
2023-08-13,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,2.0,28.8,23.1,37.1,0,1.0,NORMAL,ERA5_PUBLIC_DATASET
2023-08-14,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.5,29.0,22.8,33.1,1,0.2,NORMAL,ERA5_PUBLIC_DATASET
2023-08-15,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,2.6,29.0,22.5,25.9,0,1.3,NORMAL,ERA5_PUBLIC_DATASET
2023-08-16,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,1.7,29.7,23.0,29.9,0,0.8,NORMAL,ERA5_PUBLIC_DATASET
2023-08-17,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,8.3,29.8,23.6,36.4,0,4.2,NORMAL,ERA5_PUBLIC_DATASET
2023-08-18,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,17.8,29.4,23.3,33.8,0,8.9,NORMAL,ERA5_PUBLIC_DATASET
2023-08-19,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,32.6,28.5,22.7,43.2,0,15.0,NORMAL,ERA5_PUBLIC_DATASET
2023-08-20,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,21.2,30.1,23.0,25.6,0,10.6,NORMAL,ERA5_PUBLIC_DATASET
2023-08-21,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,3.6,29.2,23.7,28.8,0,1.8,NORMAL,ERA5_PUBLIC_DATASET
2023-08-22,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,5.1,30.6,22.6,28.8,0,2.5,NORMAL,ERA5_PUBLIC_DATASET
2023-08-23,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,5.3,29.8,23.8,36.4,0,2.6,NORMAL,ERA5_PUBLIC_DATASET
2023-08-24,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,1.3,28.7,22.8,42.8,0,0.7,NORMAL,ERA5_PUBLIC_DATASET
2023-08-25,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.1,30.5,22.7,42.8,1,0.1,NORMAL,ERA5_PUBLIC_DATASET
2023-08-26,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,2.0,29.8,22.7,38.2,0,1.0,NORMAL,ERA5_PUBLIC_DATASET
2023-08-27,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,1.0,29.1,22.3,38.2,0,0.5,NORMAL,ERA5_PUBLIC_DATASET
2023-08-28,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.2,29.3,21.8,40.0,1,0.1,NORMAL,ERA5_PUBLIC_DATASET
2023-08-29,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,1.2,29.4,21.7,37.1,0,0.6,NORMAL,ERA5_PUBLIC_DATASET
2023-08-30,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.5,29.9,22.2,30.2,1,0.2,NORMAL,ERA5_PUBLIC_DATASET
2023-08-31,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,31.0,22.7,26.3,2,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-09-01,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.1,31.8,23.9,28.4,3,0.1,NORMAL,ERA5_PUBLIC_DATASET
2023-09-02,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,32.2,24.8,30.6,4,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-09-03,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,32.3,24.5,30.2,5,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-09-04,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,32.0,24.3,35.6,6,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-09-05,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,4.2,31.6,23.7,47.5,0,2.1,NORMAL,ERA5_PUBLIC_DATASET
2023-09-06,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,24.3,28.0,23.5,32.0,0,12.2,NORMAL,ERA5_PUBLIC_DATASET
2023-09-07,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,10.0,27.9,22.9,32.0,0,5.0,NORMAL,ERA5_PUBLIC_DATASET
2023-09-08,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,16.7,28.7,22.9,27.0,0,8.3,NORMAL,ERA5_PUBLIC_DATASET
2023-09-09,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,10.8,28.4,23.1,36.0,0,5.4,NORMAL,ERA5_PUBLIC_DATASET
2023-09-10,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,4.5,28.4,23.1,43.2,0,2.2,NORMAL,ERA5_PUBLIC_DATASET
2023-09-11,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,3.0,29.8,24.0,47.9,0,1.5,NORMAL,ERA5_PUBLIC_DATASET
2023-09-12,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,2.4,29.6,24.0,43.6,0,1.2,NORMAL,ERA5_PUBLIC_DATASET
2023-09-13,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,4.6,28.8,23.6,39.6,0,2.3,NORMAL,ERA5_PUBLIC_DATASET
2023-09-14,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,15.4,28.2,23.3,30.6,0,7.7,NORMAL,ERA5_PUBLIC_DATASET
2023-09-15,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,39.6,28.2,23.0,49.7,0,15.0,NORMAL,ERA5_PUBLIC_DATASET
2023-09-16,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,22.6,25.2,22.0,50.4,0,11.3,NORMAL,ERA5_PUBLIC_DATASET
2023-09-17,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,29.4,26.5,21.7,69.5,0,74.2,EXTREME_WIND,ERA5_PUBLIC_DATASET
2023-09-18,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.4,29.3,22.1,34.2,1,0.2,NORMAL,ERA5_PUBLIC_DATASET
2023-09-19,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.1,30.4,22.2,24.5,2,0.1,NORMAL,ERA5_PUBLIC_DATASET
2023-09-20,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.6,30.4,23.1,21.2,3,0.3,NORMAL,ERA5_PUBLIC_DATASET
2023-09-21,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,7.5,29.8,24.0,27.7,0,3.8,NORMAL,ERA5_PUBLIC_DATASET
2023-09-22,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,4.6,30.3,23.5,31.0,0,2.3,NORMAL,ERA5_PUBLIC_DATASET
2023-09-23,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,1.8,30.0,23.0,22.0,0,0.9,NORMAL,ERA5_PUBLIC_DATASET
2023-09-24,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,3.6,31.0,23.5,32.8,0,1.8,NORMAL,ERA5_PUBLIC_DATASET
2023-09-25,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,2.1,29.7,22.6,27.4,0,1.1,NORMAL,ERA5_PUBLIC_DATASET
2023-09-26,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.4,30.5,23.3,25.9,1,0.2,NORMAL,ERA5_PUBLIC_DATASET
2023-09-27,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.4,30.9,23.1,28.1,2,0.2,NORMAL,ERA5_PUBLIC_DATASET
2023-09-28,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,30.8,21.7,27.0,3,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-09-29,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.2,30.8,23.2,25.9,4,0.1,NORMAL,ERA5_PUBLIC_DATASET
2023-09-30,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,31.8,21.6,27.4,5,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-10-01,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,31.5,21.7,29.9,6,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-10-02,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,32.6,22.4,36.7,7,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-10-03,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,32.4,21.9,33.1,8,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-10-04,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,32.1,19.9,34.9,9,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-10-05,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,32.1,20.9,35.3,10,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-10-06,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,32.4,21.1,33.8,11,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-10-07,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,33.0,22.2,31.3,12,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-10-08,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,33.2,22.1,31.0,13,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-10-09,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,33.4,22.9,32.4,14,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-10-10,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,33.3,22.7,27.0,15,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-10-11,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,33.0,22.8,30.2,16,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-10-12,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,33.2,22.3,31.7,17,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-10-13,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,33.3,22.3,26.6,18,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-10-14,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,33.2,21.6,27.7,19,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-10-15,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,33.3,22.6,23.8,20,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-10-16,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,1.2,30.5,20.0,34.2,0,0.6,NORMAL,ERA5_PUBLIC_DATASET
2023-10-17,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,30.6,20.8,19.8,1,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-10-18,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,30.2,20.1,20.5,2,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-10-19,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.3,29.5,20.6,24.1,3,0.1,NORMAL,ERA5_PUBLIC_DATASET
2023-10-20,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,31.2,19.8,21.2,4,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-10-21,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,31.5,19.8,23.8,5,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-10-22,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,31.1,18.7,22.7,6,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-10-23,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,30.1,18.6,30.6,7,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-10-24,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,30.0,18.0,26.3,8,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-10-25,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,29.9,18.1,24.5,9,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-10-26,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,30.4,18.8,29.5,10,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-10-27,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,30.3,17.9,26.3,11,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-10-28,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,30.0,16.5,25.6,12,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-10-29,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,29.9,17.1,20.9,13,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-10-30,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,30.4,17.5,25.2,14,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-10-31,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,30.2,17.8,27.0,15,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-11-01,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,29.7,17.9,23.0,16,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-11-02,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,29.8,18.9,22.3,17,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-11-03,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,30.0,17.6,32.0,18,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-11-04,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,30.4,17.7,25.2,19,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-11-05,Madhya Pradesh (Bhopal District),Wheat / Pulses,23.2,77.4,0.0,30.5,17.8,20.9,20,0.0,NORMAL,ERA5_PUBLIC_DATASET
